CUI,CAEN,ACTIVE IMOBILIZATE - TOTAL,ACTIVE CIRCULANTE - TOTAL din care:,Stocuri,Creante,Casa si conturi la banci,CHELTUIELI IN AVANS,DATORII,VENITURI IN AVANS,PROVIZIOANE,CAPITALURI - TOTAL din care:,Capital subscris varsat,Patrimoniul regiei,Cifra de afaceri neta,VENITURI TOTALE,CHELTUIELI TOTALE,Profitul brut,Pierdere bruta,Profitul net,Pierdere neta,Numar mediu de salariati
9738657,4799,36089006,121791322,14809232,76268680,30713410,1087507,78106835,,2152993,78708007,2135160,,550709271,582924707,509370657,73554050,0,61685719,0,330
9755224,4772,57100672,56241326,32686283,10484580,13070463,1014124,44478915,167684,116063,69593460,1009190,,146095441,148044554,128869726,19174828,0,16108305,0,392
9813422,4673,13120752,26866718,8874823,15752766,2239129,341387,24861190,12064,309950,15145653,2000000,,119289180,122181551,116704496,5477055,0,4544477,0,192
9816194,910,10357654,19278549,3746252,15219798,312499,170179,24221017,559646,5836837,-811118,2250000,,15613993,16065189,16230037,0,164848,0,215141,350
9825567,4920,464578,23734798,85359,22105271,1544168,75415,16365146,,254869,7654776,2536480,,106429177,108278157,103947518,4330639,0,3441123,0,29
9827274,4675,26854883,89273430,13213365,35118597,40941468,87925,26898630,,762028,88555580,3608800,,183893858,189328289,163693268,25635021,0,21301970,0,150
9834611,1520,2883565,56429266,45686146,6735837,4007283,,45920044,,440402,12952385,783000,,258211526,269112483,270534899,0,1422416,0,1879658,1214
9843539,4690,1758536,300956668,7564675,65076770,34088454,151022,29247291,,,273618935,1021830,,199181810,205834936,171588925,34246011,0,27973500,0,83
9871750,4120,68615719,84583828,56855590,16407083,11321155,988323,106482961,3561047,,44143862,948400,,96747528,129642942,126425596,3217346,0,3087029,0,187
9877167,1413,27314212,76737375,24017054,4517045,48203276,105287,3733371,,9555738,90867765,2448320,,141121629,148327108,127515176,20811932,0,18000045,0,778
9942680,5110,80114515,180156561,425093,70355818,109375650,19338597,20243638,,,259366035,152520,,140832724,141377163,136550281,4826882,0,3192771,0,44
9946089,1392,20935176,34299168,19142260,10603530,4553378,,28382422,,,26851922,126900,,117182884,120097918,116796565,3301353,0,2847784,0,316
9951956,4519,95816013,122380864,83823187,31837613,6720064,1021890,100408447,1887485,1202135,115720700,6580057,,267897870,274875709,264179274,10696435,0,8882592,0,457
9981442,111,21987657,64411217,31579916,31916745,914556,,60468523,6065669,,19864682,238050,,155190165,161187831,155126183,6061648,0,5455757,0,82
9983702,4711,3909664,14618211,9646107,1272253,3699851,24257,11905704,,,6646428,2004000,,121078406,121337402,119036587,2300815,0,1962107,0,190
9997007,4511,39042633,528392417,390400811,120146227,17845379,596538,258915478,97133443,64032084,147950583,178600,0,2467034397,2505946791,2375047223,130899568,0,105154786,0,141
10020943,8130,4761394,39770528,1119315,23896446,14754767,21876,26716035,199480,4284237,13354046,14390921,,104035763,104873357,101974089,2899268,0,2234231,0,76
10041768,4675,25308143,111391479,47941312,63120915,329252,140946,118810444,,,18030124,1481920,,136264443,163866998,159511747,4355251,0,3487363,0,131
10061706,4690,227087,71303651,6538112,60406016,4128575,49287,16272397,8125,2693254,52606249,990000,,137207099,137526908,135682526,1844382,0,1050981,0,60
10102377,3530,337720301,171579147,22586395,86464082,62528670,4700793,493803298,77499781,43131137,-100433975,51684112,,385751968,420125037,422059231,0,1934194,0,1934194,1976
10110477,4773,7584447,35222383,11314241,12897412,11010730,94493,31842145,,,11059178,200,,137491061,137693647,124948735,12744912,0,11058938,0,213
13663684,2211,884514573,676104940,209039247,466350221,715472,1326940,1098974667,,3689956,459281830,151986264,,2163704892,2280583444,2151566532,129016912,0,103705009,0,3022
13728104,7500,54616137,52581399,16697308,33708448,2175643,57648,69930987,,,37324197,18000000,,154189640,189277976,178427074,10850902,0,10289957,0,628
13731657,9200,3092955,1754356,99802,732552,922002,197324,2722160,,,2322475,30000,,77691513,77834442,75149140,2685302,0,2284456,0,88
13741804,2540,47654960,18803469,14303662,4030017,469790,,34210215,2276668,75251,29896295,15105105,,18859999,20919136,25041458,0,4122322,0,4122322,264
13743074,4211,33482043,69505337,3415056,61712996,4377285,195515,67646991,123681,3829467,31582756,18580716,,178290902,179988679,180638191,0,649512,0,649512,294
13756430,4671,7796280,33085122,275884,28188471,4620767,67651,31563864,195851,344513,8844825,2182100,,209588895,209906426,207515463,2390963,0,2005810,0,20
13776675,4211,34404714,27135594,5009438,19909718,2216438,1655579,24989525,4392112,2973760,30840490,300500,,77967266,97116759,93446952,3669807,0,3171984,0,217
13788556,3811,120481836,123139199,19135600,74864940,29138659,2635202,129760881,223525,4083358,112188473,15010000,,242588068,247308605,218916547,28392058,0,22084127,0,3310
13807330,3103,71387328,298149011,43491821,253794059,863131,245429,77770696,,574275,291436797,109271750,,284017293,285190457,265112885,20077572,0,17444706,0,1186
13807976,4511,18889808,7919317,4746591,3033750,138976,522325,16194061,1884358,,9253031,5000000,,110587473,114720653,111837291,2883362,0,2497941,0,123
13813188,4663,11251125,18065484,6575017,7480257,3993321,148121,12799955,944801,4516973,11203001,7700000,,91393280,92043696,91496885,546811,0,257524,0,76
13838336,5320,100787401,238314502,5301439,75696779,157316284,4109522,74566366,,424477,268220582,100000,,512375946,584638430,479989544,104648886,0,89136448,0,2190
13845570,4211,20454524,44536096,1457874,14896395,28181827,126623,41597160,3910327,,19609756,200400,,97384203,89013818,102498858,0,13485040,0,13485040,203
13849866,1310,43637422,139829619,38831577,99806829,1191213,37887,117810829,26553,1616602,64050944,50000000,,169550873,180504762,170115545,10389217,0,8578281,0,382
13861487,7820,707999,58849827,,58409247,440580,191814,52795434,275182,,6679024,200,,238561704,240615310,238033932,2581378,0,2129185,0,5194
13863739,4931,4283406328,215181013,17270428,44395821,153514764,53781,220540035,4102721921,12965450,162413716,130177588,,576615829,717765249,717765249,0,0,0,0,4103
13878942,1310,19015879,297731855,162385919,130612485,4733451,0,298824954,1582217,0,16340563,3000000,0,247254297,271052371,269686211,1366160,0,1145105,0,518
13888857,3109,73343045,142451711,88803583,51425299,2222829,8135125,188842365,118193,,34969323,869000,,184483263,195245464,190838450,4407014,0,4010471,0,1309
13890865,4669,19652946,24638502,4098587,10415019,10124896,,11136841,1558015,1444067,30152525,200000,,45722357,46837250,43376733,3460517,0,2843547,0,53
13904073,6201,154921337,333893967,72719256,260274353,900358,5506493,315772241,4344775,3369698,170835083,1252690,,294216845,333267757,319228848,14038909,0,12673545,0,272
13908032,1392,6198967,61601455,32792238,25324183,3485034,22511,49484788,,,18338145,1000,,125713199,131884713,127477634,4407079,0,3795383,0,365
13943110,4511,3610354,654833837,245850426,59799850,349183561,433042,553947289,2110843,65709636,37109465,2455900,,2557908036,2565585142,2519414250,46170892,0,30387667,0,164
13945863,2540,80843599,45262798,27083503,17524561,654734,,40452304,73692681,,11961412,8295438,,48905117,71047038,47440129,23606909,0,21731458,0,367
13990040,6201,12195155,63621056,2101756,60941281,578019,,110210112,,3149157,-37543058,6000000,,3057598,4708987,17332979,0,12623992,0,12623992,56
13991630,4671,191141379,362530529,64412570,181796618,116321341,1391026,360903445,,,194159489,2400000,,1717258396,1760208370,1701234990,58973380,0,52293354,0,411
15756232,2932,133376320,63048723,48282432,14108462,657829,975520,71785343,,824050,124791170,3800100,,374391998,380709431,356071280,24638151,0,19997927,0,1291
15783830,2841,98447046,56461651,21768322,32352676,2340653,166467,44312147,7483121,215631,103064265,1644460,,111905780,119159150,109680059,9479091,0,7688834,0,236
15793508,1091,14401120,12632782,3056632,5979673,3596477,135186,3251328,,297281,23620479,10699130,,49886328,51051245,48811927,2239318,0,2239318,0,
15845267,1520,2287497,30045640,22208135,7782500,55005,736925,26822849,376369,,5870844,4000,,82523764,86628963,89286406,0,2657443,0,2657443,580
15848999,4631,31216781,21515900,4273619,16828029,414252,191437,36247038,6024377,,10652703,6201180,,98590709,99955826,98752057,1203769,0,982293,0,88
15876123,4773,444359,3821812,390241,1706773,1724798,,57909252,,15881,-53658962,200000,,72958893,117235500,128526928,0,11291428,0,11291428,357
15934070,4520,8559713,10620153,4662444,3939484,1641779,,1912508,,,17267358,1790000,,23162362,25069441,22923307,2146134,0,1789240,0,119
15936500,4672,18046696,56793712,33439434,22001160,787909,198040,47273432,,,27765016,11552900,,152507879,156568426,145505647,11062779,0,9435768,0,150
15936519,4674,28832272,69153263,40940274,26441852,1446984,212374,48740350,,6461,49451098,31140815,,152773106,188074197,176879616,11194581,0,11194581,0,253
15938889,4662,1614640,35817285,2470243,20546757,12800285,18272,14031993,,65000,23353204,2200000,,97752313,99430885,89755904,9674981,0,8107963,0,16
15943702,4211,18536166,78195061,4071250,58209817,778908,352594,64778938,,11453568,20851315,104400,,52303303,58233241,81320438,0,23087197,0,23087197,129
15944937,2932,37814676,68653587,9922858,25724337,33006392,,18734291,,,87733972,978350,,138710759,139227952,92687830,46540122,0,39008570,0,230
15957350,5229,1178667,25756259,236429,24991005,528825,594424,21264687,,65198,6199465,220,,60384989,62279604,55154460,7125144,0,6199205,0,
15991548,111,44302058,58328533,25046660,32738430,543443,140519,44465099,1708723,39225,56558063,10000000,,203613702,211934584,205530449,6404135,0,5118532,0,151
16002342,4941,110310504,51874896,1264429,48919729,1690738,1709164,119210035,189709,319350,44175470,1000000,0,207190986,214627919,204194061,10433858,0,10122867,0,724
16004718,3511,792385630,69080702,25330,49914596,19140776,407401,572120476,108071923,12227763,169453571,335692400,,152435181,241395315,304245427,0,62850112,0,62850112,0
16010540,3832,80536120,57674991,26347401,30139608,1187982,203245,40305897,12630763,,85477696,777600,,297072770,301010276,294519504,6490772,0,5206173,0,263
16012192,1013,75398128,20142990,16564000,1846431,1732559,395312,68244217,0,0,27692213,4938990,0,143345173,150007683,146334414,3673269,0,3160554,0,449
16019310,4531,13690200,86763765,52900957,31660504,2202304,150699,44657899,,230801,55715964,27445500,,211500407,214025498,205368924,8656574,0,7226497,0,406
16020497,4941,52671135,31043842,1328341,25733580,3968644,3183399,72871568,0,173310,13853498,21642109,,135548388,161403386,160927183,476203,0,476203,0,384
16020764,910,330702523,1109961824,107773344,969667307,32521173,24030321,1316060831,,87939269,60694568,18147700,,124860811,848962495,1135857390,0,286894895,0,287161556,206
16021522,1310,23071494,46240169,30225187,15185722,829260,155441,28552755,,643927,40270422,11180000,,95608717,99266618,95911614,3355004,0,2864832,0,371
16023191,2620,14785471,171041249,62867625,66308572,41865052,651593,96516388,0,1539531,88422394,51465640,,329714297,345377042,320685327,24691715,0,20856906,0,683
16026481,5222,130292315,181688820,11097204,33689516,136902100,1050216,12540148,177746,8243515,292069942,22590660,,195436162,211142636,139683271,71459365,0,59871410,0,457
16034220,4120,10911092,20394007,1386061,14445741,4562205,,12353924,,,18951175,1131000,,27487707,28204118,28178763,25355,0,14515,0,
8064875,4649,4474695,2423702,1959426,304716,159560,7,4313182,,,2585222,72180,,4284949,4535135,4170436,364699,0,311542,0,
8087593,4673,1828404,2501325,2491751,3882,5692,,3634774,,,694955,20000,,2830780,2830802,2737499,93303,0,78238,0,17
8188520,4711,33077,26539,25365,275,899,,62017,,,-2401,210,,542976,542976,536060,6916,0,6916,0,3
8298671,4743,8050,336620,295248,34432,6915,,194762,,,149908,1000,,504848,504848,454599,50249,0,42209,0,3
8298973,4752,1677671,1239376,1111122,89336,38918,8792,1484921,,,1440918,1400,,6936635,6943053,6600524,342529,0,287027,0,22
8325598,4222,680171,1227584,293103,571272,363209,7227,411432,,,1503550,200,,2428937,2397504,1987927,409577,0,353143,0,14
8359620,4711,14150,70515,69623,182,710,,135511,,,-50846,210,,217068,217106,235021,0,17915,0,20087,3
8384519,2562,697933,162714,31322,101795,29597,,200929,5427,,654291,200,,763931,794416,722609,71807,0,59815,0,9
8387078,220,565109,2108245,397509,1705824,4912,2823,2107295,,,568882,200,,6974743,7031811,6552309,479502,0,413375,0,2
8423251,4941,2428,297874,97030,196612,4232,,905904,,,-605602,12300,,83813,83813,121339,0,37526,0,38797,1
8501023,2331,,54953,37628,4631,12694,,90321,,,-35368,200,,0,0,43552,0,43552,0,43552,
8541990,4711,,191044,189020,1557,467,,703341,,,-512297,210,,941734,971861,1031158,0,59297,0,59297,
8619208,1623,4276457,1555731,177768,1043996,333967,7346,3132438,157589,,2549507,200000,,6816265,6528520,6183736,344784,0,284684,0,88
8628338,4719,24016,575914,386516,161673,27725,,552302,,,47628,4000,,568518,569858,550716,19142,0,13708,0,2
8650092,4711,289686,131839,,126129,5710,,215591,,,205934,200,,0,0,19112,0,19112,0,26536,
8685775,1413,1103392,615294,277535,336826,933,,899600,27684,,791402,40000,,2284369,2333566,2325574,7992,0,5153,0,68
8689661,4932,319718,3048332,2114626,827712,105994,,3442828,,,-74778,200,,10226935,10518693,9519581,999112,0,912265,0,42
8862664,4672,1203022,2814246,1591893,151881,1070472,651,347835,,,3670084,210,,1409471,1415584,1325309,90275,0,78183,0,10
8921507,150,,23432,,22684,748,,106900,,,-83468,49330,,15000,15000,16293,0,1293,0,1743,
9008008,4711,167233,144034,132054,6532,5448,,457923,,,-146656,4400,,1053696,1053696,1056974,0,3278,0,3278,9
9050592,4322,6253,36791,1464,4610,30717,,18492,,,24552,200,,87963,87963,65092,22871,0,21991,0,2
9127483,1051,2128610,1144649,172947,922690,42098,65565,900174,,,2438650,300000,,5345678,5425401,5331255,94146,0,78055,0,29
9185158,8690,1729269,1423968,63891,1277589,82488,11004,1652947,142020,0,1369274,27300,0,5125059,5143851,5030996,112855,0,87625,0,48
9189788,4764,232020,55870,6616,38646,10608,,18094,,,269796,200,,64717,64717,76620,0,11903,0,11903,
9205077,4222,1560583,1895403,571487,1050258,273658,,827421,384218,,2244347,220,,4432066,4577401,4219087,358314,0,300306,0,19
9251154,4520,1173755,1375536,162065,999887,213584,57774,1187778,323988,,1095299,200,,2135379,2476088,2259456,216632,0,183713,0,15
9347187,4711,65108,27134,25166,1914,54,,270812,,,-178570,200,,269476,269476,295149,0,25673,0,28368,2
9479471,2223,575512,1065743,329090,502325,234328,982,1267901,3397,,370939,55660,,1677769,1873304,1530045,343259,0,287722,0,11
10144143,6201,2274868,46425356,195915,40453631,5775810,1336646,23541319,,1334825,25160726,510,,123016960,120870273,119566009,1304264,0,762294,0,416
10164760,161,33745527,183488751,45445548,132283845,5759358,,70306991,1139129,,145788158,19000000,,383082999,388150588,351727666,36422922,0,31057352,0,57
10166281,4674,43362599,47016141,21845628,14049909,10791314,313455,62068809,1182569,,27440817,11961800,,130825415,131984611,125763343,6221268,0,5331364,0,128
10187705,161,19279843,34309067,23837952,9372761,1098354,363989,38058188,3480085,,12414626,2000000,,157908447,157365335,152863575,4501760,0,3877099,0,45
10201869,1520,18267901,51567810,45942520,2956197,2669093,,14760536,,,55075175,10000000,,235727913,237288708,234291805,2996903,0,2563933,0,92
10208549,1721,126854633,152911009,28180432,89465384,35265193,31841,32475774,,175163,247146546,54527180,,351813858,356636934,327791451,28845483,0,24431629,0,350
10228872,2611,31973253,26258215,16762940,6179601,3315674,4946,39870947,0,0,18365467,20691980,0,109599040,109949219,109734448,214771,0,32870,0,466
10231304,4646,2203871,47628097,14165109,13148545,20314443,95500,8360485,305804,350996,40910183,505000,,122365411,123172251,105582779,17589472,0,15142933,0,89
10256899,2433,30564886,28825236,16292404,7072633,5458380,155094,28308857,,,31236359,300200,,100476031,101194787,93060111,8134676,0,6807358,0,113
10302235,4531,23170526,65683223,46452771,17938628,1291824,875518,60667116,,,29062151,1200000,,153767399,155068951,154002027,1066924,0,715842,0,325
10334547,1031,78003026,94860114,41399141,50404890,3056083,2211957,145326695,41312,1727465,27979625,5192358,,373851836,382141356,377124458,5016898,0,2972741,0,707
10363046,4652,5171095,55376734,5404307,29581899,20390528,10376139,38195808,10613311,,22114849,4516000,,100917896,103931698,97591294,6340404,0,5383783,0,57
10363330,5229,602190,26400847,169073,21717998,4513776,1080055,15570500,2477736,2627149,7407707,5336690,,93937431,97401256,94890656,2510600,0,1711333,0,347
10374339,1013,61188039,66652186,7367871,29129300,30155015,29431,54303379,3107943,0,70458334,14842100,0,138030416,143560090,125707954,17852136,0,15273754,0,576
10376216,4120,31065206,41874115,9458870,13353692,19061553,95594,21324230,380766,6101212,45228707,7500000,,85639218,93925601,79162834,14762767,0,12216747,0,97
10413322,4730,13607745,4953131,1081579,2983841,887711,7978,14919778,,,3649076,1401000,,58193357,59270357,58016369,1253988,0,1066519,0,51
10433087,4690,23875093,56923195,24041626,26704316,6177253,184872,20451325,,2218750,58313085,18939720,,224564931,226522604,225748845,773759,0,359495,0,95
10441497,2611,23095289,17095763,7305205,8539903,1250655,51024,22950961,,,17291115,10875150,,103830498,105989375,101585371,4404004,0,3598693,0,1340
10453114,4651,8755919,97606164,3100683,88543789,5961692,106840,9359656,15797,,97093470,1289131,,92854209,115592940,107395464,8197476,0,6821203,0,67
